,Type,Floor,Area,Structure,Inarea,Architectural_type,Orientation,Building_structure,Situation,Ratio,Elevator,Years,Price,PerPrice,Region,No,No,No
2664,2室2厅1厨1卫,低楼层 (共32层),108.54,暂无数据,暂无数据,塔楼,南 北,钢混结构,简装,两梯六户,有,70年,155,14281,安宁区,,,
2665,1室1厅1厨1卫,低楼层 (共33层),43.36,暂无数据,暂无数据,板楼,北,钢混结构,精装,一梯八户,无,70年,79,18220,城关区,,,
2666,1室1厅1厨1卫,中楼层 (共31层),64.8,暂无数据,51.17㎡,板楼,东,钢混结构,简装,四梯十六户,有,70年,117,18056,城关区,,,
2667,2室1厅1厨1卫,中楼层 (共7层),55,暂无数据,49.1㎡,板楼,南,砖混结构,简装,一梯三户,无,70年,58,10546,城关区,,,
2668,2室0厅1厨1卫,中楼层 (共6层),53.53,暂无数据,53.53㎡,板楼,东,框架结构,简装,一梯三户,无,70年,95,17748,城关区,,,
2669,2室0厅1厨1卫,中楼层 (共7层),59.23,暂无数据,暂无数据,板楼,南 北,混合结构,简装,一梯三户,无,70年,105,17728,城关区,,,
2670,1室1厅1厨1卫,中楼层 (共8层),34.91,暂无数据,暂无数据,塔楼,西,框架结构,简装,一梯三户,无,70年,118,33802,城关区,,,
2671,1室1厅1厨1卫,低楼层 (共30层),59.77,暂无数据,45.95㎡,板塔结合,东南,框架结构,精装,两梯五户,有,70年,96,16062,城关区,,,
2672,2室1厅1厨1卫,低楼层 (共3层),54.36,暂无数据,暂无数据,暂无数据,南 北,未知结构,简装,一梯一户,暂无数据,70年,60,11038,七里河区,,,
2673,3室2厅1厨1卫,中楼层 (共6层),118.66,暂无数据,暂无数据,板塔结合,南 北,混合结构,简装,一梯三户,无,70年,156,13147,城关区,,,
2674,2室2厅1厨1卫,低楼层 (共9层),90.4,暂无数据,暂无数据,板楼,南 北,框架结构,简装,一梯四户,无,70年,94,10399,城关区,,,
2675,2室2厅1厨1卫,高楼层 (共12层),82.9,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,70年,115,13873,城关区,,,
2676,3室2厅1厨1卫,高楼层 (共8层),118,暂无数据,暂无数据,板楼,南 北,砖混结构,简装,一梯三户,无,70年,180,15255,城关区,,,
2677,2室2厅1厨1卫,低楼层 (共9层),105,暂无数据,暂无数据,板楼,东 西,框架结构,简装,一梯两户,无,70年,96,9143,城关区,,,
2678,3室2厅1厨2卫,中楼层 (共30层),126,暂无数据,暂无数据,板楼,南 北,钢混结构,简装,两梯四户,有,70年,165,13096,七里河区,,,
2679,2室2厅1厨1卫,高楼层 (共25层),104.58,暂无数据,暂无数据,塔楼,南,框架结构,毛坯,两梯六户,有,70年,136,13005,七里河区,,,
2680,2室1厅1厨1卫,低楼层 (共8层),49.09,暂无数据,暂无数据,板楼,南 北,砖混结构,精装,一梯两户,无,70年,78,15890,城关区,,,
2681,3室2厅1厨1卫,低楼层 (共8层),92.1,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,无,70年,99,10750,城关区,,,
2682,2室2厅1厨1卫,中楼层 (共30层),101,暂无数据,暂无数据,板楼,南,框架结构,简装,两梯八户,有,70年,140,13862,城关区,,,
2683,3室2厅1厨1卫,中楼层 (共24层),156,暂无数据,暂无数据,板塔结合,东南,钢混结构,简装,两梯六户,有,70年,230,14744,城关区,,,
2684,2室1厅1厨1卫,高楼层 (共6层),61.4,暂无数据,暂无数据,塔楼,南 北,砖混结构,其他,一梯两户,无,70年,138,22476,城关区,,,
2685,2室2厅1厨1卫,高楼层 (共27层),84.47,暂无数据,暂无数据,塔楼,南,钢混结构,毛坯,两梯四户,有,70年,124.5,14739,安宁区,,,
2686,3室1厅1厨1卫,高楼层 (共17层),119.3,暂无数据,暂无数据,塔楼,南 北,钢混结构,简装,两梯八户,有,70年,156,13077,城关区,,,
2687,3室2厅1厨2卫,高楼层 (共8层),166.2,暂无数据,138.72㎡,板楼,西南,框架结构,简装,一梯三户,无,70年,145,8725,城关区,,,
2688,2室2厅1厨1卫,高楼层 (共32层),101.58,暂无数据,101.58㎡,板塔结合,南,框架结构,简装,一梯六户,有,70年,129,12700,城关区,,,
2689,2室2厅1厨2卫,高楼层 (共10层),137.11,暂无数据,暂无数据,板楼,南 北,框架结构,简装,一梯两户,有,70年,144,10503,城关区,,,
2690,2室2厅1厨1卫,中楼层 (共27层),108.37,暂无数据,暂无数据,板楼,南,框架结构,简装,两梯五户,有,70年,197,18179,城关区,,,
2691,1室1厅1厨1卫,高楼层 (共31层),64.8,暂无数据,暂无数据,板楼,西,钢混结构,精装,四梯十六户,有,70年,110,16976,城关区,,,
2692,2室2厅1厨1卫,高楼层 (共8层),75,暂无数据,暂无数据,板塔结合,南 北,钢混结构,精装,一梯两户,无,70年,78.5,10467,七里河区,,,
2693,3室2厅1厨1卫,中楼层 (共24层),143.91,暂无数据,暂无数据,板塔结合,西北,钢混结构,简装,两梯六户,有,70年,192,13342,城关区,,,
2694,2室1厅1厨1卫,中楼层 (共8层),48.26,暂无数据,暂无数据,板楼,东南,框架结构,简装,一梯六户,无,70年,63,13055,城关区,,,
2695,3室2厅1厨1卫,低楼层 (共34层),100,暂无数据,暂无数据,板楼,南 北,钢混结构,毛坯,两梯三户,有,70年,128,12800,安宁区,,,
2696,3室2厅1厨1卫,高楼层 (共7层),90,暂无数据,暂无数据,塔楼,西南,混合结构,简装,一梯六户,无,70年,126,14000,城关区,,,
2697,3室2厅1厨2卫,高楼层 (共27层),95.13,暂无数据,暂无数据,板楼,南 北,框架结构,精装,两梯四户,有,70年,94,9882,城关区,,,
2698,3室1厅1厨1卫,低楼层 (共8层),104,暂无数据,暂无数据,板楼,南 北,框架结构,精装,一梯两户,无,70年,120,11539,城关区,,,
2699,3室2厅1厨1卫,中楼层 (共8层),142,暂无数据,暂无数据,板楼,西南,钢混结构,简装,一梯三户,无,70年,140,9860,城关区,,,
2700,2室1厅1厨1卫,低楼层 (共8层),112,暂无数据,暂无数据,板楼,东 西,框架结构,简装,一梯两户,无,70年,118,10536,城关区,,,
2701,2室2厅1厨1卫,低楼层 (共8层),85,暂无数据,暂无数据,板楼,南 北,框架结构,精装,一梯三户,无,70年,123,14471,城关区,,,
2702,2室1厅1厨1卫,高楼层 (共9层),55,暂无数据,暂无数据,板塔结合,东 北,框架结构,简装,一梯九户,无,70年,58,10546,城关区,,,
2703,2室1厅1厨1卫,高楼层 (共6层),48,暂无数据,暂无数据,板楼,南 北,砖混结构,精装,一梯三户,无,70年,55,11459,城关区,,,
2704,3室2厅1厨2卫,高楼层 (共8层),104.88,暂无数据,暂无数据,板楼,南 北,框架结构,简装,一梯三户,无,70年,106,10107,城关区,,,
2705,3室2厅1厨2卫,中楼层 (共30层),173.45,暂无数据,暂无数据,塔楼,东北,框架结构,简装,三梯十户,有,40年,160,9225,城关区,,,
2706,2室2厅1厨1卫,中楼层 (共32层),94,暂无数据,暂无数据,板楼,南,框架结构,简装,两梯六户,有,70年,149,15852,城关区,,,
2707,3室2厅1厨2卫,低楼层 (共30层),158,暂无数据,暂无数据,板塔结合,东 南 北,框架结构,简装,一梯三户,有,70年,279,17659,七里河区,,,
2708,2室2厅1厨1卫,低楼层 (共32层),96,暂无数据,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,70年,135,14063,安宁区,,,
2709,3室1厅1厨2卫,低楼层 (共8层),100,暂无数据,暂无数据,板楼,南 北,框架结构,简装,一梯两户,无,70年,112,11200,城关区,,,
2710,3室2厅1厨2卫,高楼层 (共16层),138.24,暂无数据,暂无数据,板楼,南 北,钢混结构,毛坯,两梯两户,有,70年,188,13600,安宁区,,,
2711,2室2厅1厨1卫,中楼层 (共8层),82.18,暂无数据,暂无数据,板楼,东 西,框架结构,简装,一梯两户,无,70年,85,10344,城关区,,,
2712,2室2厅1厨1卫,高楼层 (共6层),84,暂无数据,暂无数据,板塔结合,东 西,砖混结构,简装,一梯三户,无,70年,103,12262,安宁区,,,
2713,3室2厅2厨2卫,低楼层 (共32层),135.33,暂无数据,暂无数据,板楼,西南,框架结构,简装,两梯七户,有,70年,140,10346,城关区,,,
2714,2室2厅1厨1卫,中楼层 (共25层),76.75,暂无数据,61㎡,塔楼,东 北,钢混结构,精装,两梯五户,有,70年,125,16287,城关区,,,
2715,2室1厅1厨1卫,高楼层 (共6层),52,暂无数据,暂无数据,板楼,南 北,混合结构,简装,一梯两户,无,70年,76,14616,城关区,,,
2716,3室2厅1厨2卫,高楼层 (共18层),143,暂无数据,暂无数据,板塔结合,南,框架结构,简装,一梯七户,有,70年,156.8,10966,城关区,,,
2717,2室1厅1厨1卫,高楼层 (共9层),71.94,暂无数据,暂无数据,板楼,南 北,框架结构,毛坯,一梯三户,无,70年,81,11260,城关区,,,
2718,2室1厅1厨1卫,高楼层 (共8层),57,暂无数据,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,70年,69,12106,城关区,,,
2719,2室2厅1厨2卫,低楼层 (共18层),124.8,暂无数据,暂无数据,板楼,东 西,钢混结构,精装,一梯两户,有,70年,170,13622,城关区,,,
2720,3室1厅1厨1卫,高楼层 (共9层),71.95,暂无数据,暂无数据,板楼,南 北,框架结构,简装,一梯两户,无,70年,93,12926,城关区,,,
2721,2室2厅1厨1卫,低楼层 (共11层),114,暂无数据,暂无数据,板楼,东 西,框架结构,简装,一梯两户,无,70年,150,13158,城关区,,,
2722,3室2厅1厨1卫,中楼层 (共34层),94.45,暂无数据,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,70年,125,13235,安宁区,,,
2723,2室2厅1厨1卫,高楼层 (共20层),94.33,暂无数据,暂无数据,板楼,东 北,钢结构,简装,两梯五户,有,70年,79,8375,城关区,,,
2724,2室1厅1厨1卫,中楼层 (共33层),96,暂无数据,暂无数据,板楼,南 北,混合结构,简装,两梯四户,有,70年,137,14271,城关区,,,
2725,1室1厅1厨1卫,低楼层 (共9层),40,暂无数据,暂无数据,板塔结合,东 西,框架结构,简装,一梯三户,无,70年,51,12750,城关区,,,
2726,2室2厅1厨1卫,中楼层 (共8层),76,暂无数据,暂无数据,板楼,南 北,框架结构,精装,一梯三户,无,70年,66,8685,城关区,,,
2727,3室2厅2厨1卫,高楼层 (共16层),142,暂无数据,暂无数据,板楼,东 西,框架结构,简装,两梯十三户,有,70年,215,15141,城关区,,,
2728,2室2厅1厨1卫,高楼层 (共34层),140,暂无数据,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,70年,180,12858,城关区,,,
2729,2室1厅1厨1卫,中楼层 (共30层),95.5,暂无数据,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,70年,140,14660,七里河区,,,
2730,3室2厅1厨2卫,中楼层 (共8层),114.3,暂无数据,暂无数据,板楼,南 北,框架结构,简装,两梯两户,有,70年,138,12074,城关区,,,
2731,2室1厅1厨1卫,低楼层 (共8层),62.19,暂无数据,暂无数据,板楼,南 北,框架结构,毛坯,一梯三户,无,70年,76,12221,城关区,,,
2732,4室2厅1厨2卫,低楼层 (共18层),142.07,暂无数据,110.28㎡,板楼,南 北,钢混结构,毛坯,一梯两户,无,70年,168,11826,安宁区,,,
2733,2室2厅1厨1卫,低楼层 (共6层),75.44,暂无数据,暂无数据,塔楼,南 北,混合结构,简装,一梯四户,无,70年,88,11665,城关区,,,
2734,2室1厅1厨1卫,中楼层 (共5层),54,暂无数据,暂无数据,板楼,南 北,砖混结构,简装,一梯四户,无,70年,92,17038,城关区,,,
2735,3室2厅1厨2卫,低楼层 (共6层),150.25,暂无数据,暂无数据,板楼,南 北,框架结构,简装,一梯两户,无,70年,168,11182,城关区,,,
2736,3室2厅1厨1卫,中楼层 (共6层),126,暂无数据,暂无数据,板楼,南 北,框架结构,其他,一梯三户,无,70年,155,12302,城关区,,,
2737,3室2厅1厨2卫,高楼层 (共26层),176,暂无数据,暂无数据,板楼,南 北,砖混结构,精装,一梯九户,无,70年,230,13069,安宁区,,,
2738,2室2厅1厨1卫,低楼层 (共8层),113.09,暂无数据,暂无数据,板楼,南 北,框架结构,毛坯,一梯三户,无,70年,99.8,8825,七里河区,,,
2739,3室2厅1厨2卫,中楼层 (共8层),198.8,暂无数据,暂无数据,板塔结合,南 北,框架结构,简装,一梯两户,有,70年,350,17606,城关区,,,
2740,4室2厅1厨2卫,高楼层 (共9层),150,暂无数据,暂无数据,板楼,东 西,框架结构,简装,一梯三户,有,70年,208,13867,城关区,,,
2741,2室2厅1厨1卫,高楼层 (共8层),71.43,暂无数据,暂无数据,板塔结合,南 北,框架结构,精装,一梯三户,无,70年,78,10920,城关区,,,
2742,3室2厅1厨2卫,高楼层 (共31层),171,暂无数据,暂无数据,板楼,南 北,钢混结构,毛坯,两梯三户,有,70年,210,12281,安宁区,,,
2743,3室2厅1厨2卫,中楼层 (共31层),171,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,两梯三户,有,70年,230,13451,安宁区,,,
2744,2室2厅1厨1卫,低楼层 (共10层),104.1,暂无数据,暂无数据,板塔结合,南 北,框架结构,简装,一梯三户,有,70年,135,12969,城关区,,,
2745,2室2厅1厨1卫,中楼层 (共8层),107,暂无数据,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,无,70年,121,11309,城关区,,,
2746,3室2厅1厨1卫,高楼层 (共32层),135.33,暂无数据,暂无数据,板楼,南 北,框架结构,精装,两梯七户,有,50年,145,10715,城关区,,,
2747,2室2厅1厨1卫,中楼层 (共8层),118.32,暂无数据,暂无数据,板楼,南 北,框架结构,简装,一梯两户,无,70年,130,10988,城关区,,,
2748,2室2厅1厨1卫,高楼层 (共8层),120,暂无数据,暂无数据,板楼,南,框架结构,简装,一梯两户,无,70年,118,9834,七里河区,,,
2749,3室1厅1厨1卫,高楼层 (共6层),63.75,暂无数据,暂无数据,塔楼,东 西,砖混结构,简装,一梯三户,无,70年,133,20863,城关区,,,
2750,2室2厅1厨1卫,低楼层 (共33层),96.83,暂无数据,暂无数据,塔楼,东,钢混结构,毛坯,两梯四户,有,70年,145,14975,城关区,,,
2751,3室2厅1厨1卫,低楼层 (共8层),110.29,暂无数据,暂无数据,板楼,东南,框架结构,简装,一梯四户,无,70年,136,12332,七里河区,,,
2752,3室2厅1厨1卫,中楼层 (共33层),140,暂无数据,暂无数据,塔楼,南 北,钢混结构,毛坯,两梯六户,有,70年,330,23572,城关区,,,
2753,2室2厅1厨1卫,中楼层 (共24层),89,暂无数据,暂无数据,板楼,南,钢混结构,精装,一梯三户,无,70年,136,15281,城关区,,,
2754,3室0厅1厨1卫,高楼层 (共8层),69.18,暂无数据,暂无数据,暂无数据,东 西,未知结构,简装,一梯两户,无,70年,77,11131,城关区,,,
2755,3室2厅1厨1卫,高楼层 (共32层),130,暂无数据,暂无数据,板楼,南 北,框架结构,简装,两梯七户,有,70年,165,12693,城关区,,,
2756,3室2厅1厨2卫,中楼层 (共19层),134,暂无数据,暂无数据,塔楼,南 北,钢混结构,简装,两梯二十户,有,70年,178,13284,城关区,,,
2757,3室2厅1厨2卫,中楼层 (共26层),136,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,70年,167,12280,安宁区,,,
2758,3室2厅1厨2卫,低楼层 (共32层),127,暂无数据,暂无数据,板楼,南 北,钢混结构,简装,两梯四户,有,70年,165,12993,安宁区,,,
2759,2室1厅1厨1卫,高楼层 (共6层),52.74,暂无数据,暂无数据,板塔结合,南 北,框架结构,简装,一梯两户,无,70年,66,12515,城关区,,,
2760,2室2厅1厨1卫,中楼层 (共33层),95.07,暂无数据,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,70年,119,12518,安宁区,,,
2761,2室2厅1厨1卫,中楼层 (共32层),99.89,暂无数据,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,70年,134,13415,安宁区,,,
2762,2室2厅1厨1卫,高楼层 (共18层),91.6,暂无数据,暂无数据,板楼,南,钢混结构,毛坯,一梯四户,有,70年,140,15284,安宁区,,,
2763,2室2厅1厨1卫,高楼层 (共32层),95,暂无数据,暂无数据,板楼,西北,钢混结构,简装,两梯六户,有,70年,160,16843,七里河区,,,
2764,3室2厅1厨1卫,高楼层 (共8层),107.39,暂无数据,暂无数据,板楼,南 北,框架结构,简装,一梯两户,无,70年,85.9,7999,七里河区,,,
2765,3室2厅1厨1卫,低楼层 (共33层),98,暂无数据,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,70年,125,12756,安宁区,,,
2766,3室2厅1厨2卫,高楼层 (共31层),208,暂无数据,暂无数据,塔楼,南 北,钢混结构,简装,一梯三户,无,70年,370,17789,城关区,,,
2767,2室2厅1厨1卫,低楼层 (共32层),105,暂无数据,暂无数据,板塔结合,东南,框架结构,简装,两梯六户,有,70年,118.5,11286,城关区,,,
2768,3室2厅1厨1卫,高楼层 (共33层),134,暂无数据,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,70年,171.8,12821,城关区,,,
2769,2室2厅1厨2卫,中楼层 (共18层),139,暂无数据,暂无数据,板楼,东,框架结构,精装,一梯三户,有,70年,280,20144,城关区,,,
2770,2室2厅1厨1卫,高楼层 (共7层),86,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,一梯两户,无,70年,120,13954,城关区,,,
2771,2室2厅1厨1卫,低楼层 (共32层),99.82,暂无数据,77.16㎡,板塔结合,南 北,框架结构,简装,一梯六户,有,70年,125,12523,城关区,,,
2772,2室2厅1厨1卫,中楼层 (共27层),96.26,暂无数据,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,70年,142,14752,安宁区,,,
2773,2室2厅1厨1卫,高楼层 (共52层),101,暂无数据,暂无数据,板塔结合,南,钢混结构,毛坯,两梯六户,有,70年,168,16634,城关区,,,
2774,2室1厅1厨1卫,中楼层 (共10层),51.68,暂无数据,暂无数据,板塔结合,西,框架结构,简装,一梯四户,无,70年,83,16061,城关区,,,
2775,2室1厅1厨1卫,高楼层 (共8层),82.55,暂无数据,暂无数据,板楼,北 南,钢混结构,简装,一梯两户,无,70年,83.5,10116,安宁区,,,
2776,3室2厅1厨2卫,中楼层 (共32层),169.5,暂无数据,暂无数据,塔楼,南,钢混结构,精装,两梯八户,有,70年,295,17405,城关区,,,
2777,3室2厅1厨2卫,高楼层 (共24层),128.34,暂无数据,暂无数据,板楼,南 北,框架结构,简装,两梯四户,有,70年,149,11610,城关区,,,
2778,4室1厅1厨1卫,中楼层 (共8层),90,暂无数据,暂无数据,板楼,东 西,框架结构,简装,一梯两户,无,70年,175,19445,城关区,,,
2779,2室2厅1厨1卫,低楼层 (共8层),82,暂无数据,暂无数据,板楼,南 北,钢混结构,简装,一梯四户,无,70年,86,10488,七里河区,,,
2780,3室2厅1厨2卫,高楼层 (共31层),200,暂无数据,暂无数据,塔楼,东南,钢混结构,精装,两梯四户,有,70年,290,14500,城关区,,,
2781,3室2厅1厨2卫,高楼层 (共16层),138,暂无数据,暂无数据,板楼,南 北,钢混结构,精装,两梯两户,有,70年,199,14421,安宁区,,,
